"","Date","Numero_sample","BIO_SAMPLE_ID","BIO_SAMPLE_ID3","BIO_SAMPLE_ID4","Bio.rep","Time_point_WRONG","Time_point","Time_point2","Culture","all_bio_cat_factor","TREATMENT","TREATMENT2","ORGANISM","ORGANISM2","TREATMENT3","CORRECTION2","Units","Filtered","Metabolites","PEAK_AREA_TIC","Class","PEAK_AREA","PEAK_AREA_TIC_Log","PEAK_AREA_Log"
"360","28.11.23","1","01_F.B","45258_01_F.B_24h_Peat_B.1","45258_01_F.B_24h_Peat_B.1_Coculture_F.B_Fungi.Bacteria_)","B.1","24h","24h",24,"Coculture","Peat.1_F.B_24h_P","Peat.1","Peat","F.B","Fungi.Bacteria",")",0.968765576,"AREA / TIC","IN","Arginine_1Bz",11268875.85,"Amino_Acids",10916899.0036977,7.05188059426329,7.03809929250434
"361","28.11.23","1","01_F.B","45258_01_F.B_62h_Peat_B.1","45258_01_F.B_62h_Peat_B.1_Coculture_F.B_Fungi.Bacteria_P","B.1","62h","62h",62,"Coculture","Peat.1_F.B_62h_P","Peat.1","Peat","F.B","Fungi.Bacteria","P",0.913784963,"AREA / TIC","IN","Arginine_1Bz",15449141.29,"Amino_Acids",14117193.0020644,7.18890434503084,7.14974835217594
"362","28.11.23","2","02_F.B","45258_02_F.B_24h_Peat_B.1","45258_02_F.B_24h_Peat_B.1_Coculture_F.B_Fungi.Bacteria_P","B.1","24h","24h",24,"Coculture","Peat.2_F.B_24h_P","Peat.2","Peat","F.B","Fungi.Bacteria","P",1.118902647,"AREA / TIC","IN","Arginine_1Bz",9282144.453,"Amino_Acids",10385815.9982981,6.96764832282602,7.01644062409076
"363","28.11.23","2","02_F.B","45258_02_F.B_62h_Peat_B.1","45258_02_F.B_62h_Peat_B.1_Coculture_F.B_Fungi.Bacteria_P","B.1","62h","62h",62,"Coculture","Peat.2_F.B_62h_P","Peat.2","Peat","F.B","Fungi.Bacteria","P",0.706292359,"AREA / TIC","IN","Arginine_1Bz",16068270.97,"Amino_Acids",11348897.0084525,7.2059691469197,7.05495365479611
"364","28.11.23","3","03_B.F","45258_03_B.F_24h_Peat_B.1","45258_03_B.F_24h_Peat_B.1_Coculture_B.F_Bacteria.Fungi_P","B.1","24h","24h",24,"Coculture","Peat.1_B.F_24h_P","Peat.1","Peat","B.F","Bacteria.Fungi","P",1.362111082,"AREA / TIC","IN","Arginine_1Bz",5989001.27,"Amino_Acids",8157684.99997907,6.7773544051787,6.91156693150178
"365","28.11.23","3","03_B.F","45258_03_B.F_62h_Peat_B.1","45258_03_B.F_62h_Peat_B.1_Coculture_B.F_Bacteria.Fungi_P","B.1","62h","62h",62,"Coculture","Peat.1_B.F_62h_P","Peat.1","Peat","B.F","Bacteria.Fungi","P",0.406821239,"AREA / TIC","IN","Arginine_1Bz",24761666.88,"Amino_Acids",10073571.9998269,7.39377987671397,7.00318349485779
"366","28.11.23","4","04_B.F","45258_04_B.F_24h_Peat_B.1","45258_04_B.F_24h_Peat_B.1_Coculture_B.F_Bacteria.Fungi_P","B.1","24h","24h",24,"Coculture","Peat.2_B.F_24h_P","Peat.2","Peat","B.F","Bacteria.Fungi","P",1.065273051,"AREA / TIC","IN","Arginine_1Bz",8500501.342,"Amino_Acids",9055354.99962193,6.92944454026057,6.95690548075221
"367","28.11.23","4","04_B.F","45258_04_B.F_62h_Peat_B.1","45258_04_B.F_62h_Peat_B.1_Coculture_B.F_Bacteria.Fungi_P","B.1","62h","62h",62,"Coculture","Peat.2_B.F_62h_P","Peat.2","Peat","B.F","Bacteria.Fungi","P",0.522331031,"AREA / TIC","IN","Arginine_1Bz",17270543.88,"Amino_Acids",9020940.99077114,7.23730601448486,6.95525184195262
"368","28.11.23","5","05_X.B","45258_05_X.B_24h_Peat_B.1","45258_05_X.B_24h_Peat_B.1_Single_X.B_Media.Bacteria_P","B.1","24h","24h",24,"Single","Peat.1_X.B_24h_P","Peat.1","Peat","X.B","Media.Bacteria","P",0.753931333,"AREA / TIC","IN","Arginine_1Bz",14322838.88,"Amino_Acids",10798437.0091426,7.15602910650014,7.03336089924365
"369","28.11.23","5","05_X.B","45258_05_X.B_62h_Peat_B.1","45258_05_X.B_62h_Peat_B.1_Single_X.B_Media.Bacteria_P","B.1","62h","62h",62,"Single","Peat.1_X.B_62h_P","Peat.1","Peat","X.B","Media.Bacteria","P",0.273027966,"AREA / TIC","IN","Arginine_1Bz",25617632.15,"Amino_Acids",6994329.99965071,7.40853898521692,6.84474611891494
"370","28.11.23","6","06_X.B","45258_06_X.B_24h_Peat_B.1","45258_06_X.B_24h_Peat_B.1_Single_X.B_Media.Bacteria_P","B.1","24h","24h",24,"Single","Peat.2_X.B_24h_P","Peat.2","Peat","X.B","Media.Bacteria","P",0.975119366,"AREA / TIC","IN","Arginine_1Bz",9553665.252,"Amino_Acids",9315964.00350647,6.98017002010034,6.96922780177025
"371","28.11.23","6","06_X.B","45258_06_X.B_62h_Peat_B.1","45258_06_X.B_62h_Peat_B.1_Single_X.B_Media.Bacteria_P","B.1","62h","62h",62,"Single","Peat.2_X.B_62h_P","Peat.2","Peat","X.B","Media.Bacteria","P",0.567795526,"AREA / TIC","IN","Arginine_1Bz",14953319.65,"Amino_Acids",8490427.99611789,7.17473761711764,6.92892958325541
"372","28.11.23","7","07_X.F","45258_07_X.F_24h_Peat_B.1","45258_07_X.F_24h_Peat_B.1_Single_X.F_Media.Fungi_P","B.1","24h","24h",24,"Single","Peat.1_X.F_24h_P","Peat.1","Peat","X.F","Media.Fungi","P",2.75495503,"AREA / TIC","OUT","Arginine_1Bz",5408960.886,"Amino_Acids",14901443.999959,6.73311384092519,7.17322835504502
"373","28.11.23","7","07_X.F","45258_07_X.F_62h_Peat_B.1","45258_07_X.F_62h_Peat_B.1_Single_X.F_Media.Fungi_P","B.1","62h","62h",62,"Single","Peat.1_X.F_62h_P","Peat.1","Peat","X.F","Media.Fungi","P",1.242494383,"AREA / TIC","IN","Arginine_1Bz",10002350.25,"Amino_Acids",12427864.0024236,7.00010205806798,7.09439649214327
"374","28.11.23","8","08_X.F","45258_08_X.F_24h_Peat_B.1","45258_08_X.F_24h_Peat_B.1_Single_X.F_Media.Fungi_P","B.1","24h","24h",24,"Single","Peat.2_X.F_24h_P","Peat.2","Peat","X.F","Media.Fungi","P",4.254104768,"AREA / TIC","OUT","Arginine_1Bz",5867301.433,"Amino_Acids",24960115.0014185,6.76843840069728,7.3972465819866
"375","28.11.23","8","08_X.F","45258_08_X.F_62h_Peat_B.1","45258_08_X.F_62h_Peat_B.1_Single_X.F_Media.Fungi_P","B.1","62h","62h",62,"Single","Peat.2_X.F_62h_P","Peat.2","Peat","X.F","Media.Fungi","P",1.672255919,"AREA / TIC","IN","Arginine_1Bz",6451608.202,"Amino_Acids",10788740.0028634,6.80966798536355,7.03297072718929
"376","28.11.23","9","09_X.BF","45258_09_X.BF_24h_Peat_B.1","45258_09_X.BF_24h_Peat_B.1_Coculture_X.BF_Media.BacteriaFungi_P","B.1","24h","24h",24,"Coculture","Peat.1_X.BF_24h_P","Peat.1","Peat","X.BF","Media.BacteriaFungi","P",0.877004248,"AREA / TIC","IN","Arginine_1Bz",7201821.443,"Amino_Acids",6316027.99884849,6.85744234957052,6.80044404656084
"377","28.11.23","10","10_X.BF","45258_10_X.BF_24h_Peat_B.1","45258_10_X.BF_24h_Peat_B.1_Coculture_X.BF_Media.BacteriaFungi_P","B.1","24h","24h",24,"Coculture","Peat.2_X.BF_24h_P","Peat.2","Peat","X.BF","Media.BacteriaFungi","P",1.130054615,"AREA / TIC","IN","Arginine_1Bz",10182537.95,"Amino_Acids",11506824.0028101,7.00785603736298,7.06095547059858
"378","28.11.23","10","10_X.BF","45258_10_X.BF_62h_Peat_B.1","45258_10_X.BF_62h_Peat_B.1_Coculture_X.BF_Media.BacteriaFungi_P","B.1","62h","62h",62,"Coculture","Peat.2_X.BF_62h_P","Peat.2","Peat","X.BF","Media.BacteriaFungi","P",0.706967578,"AREA / TIC","IN","Arginine_1Bz",21585641.95,"Amino_Acids",15260349.0089667,7.33416496896157,7.18356446618342
"379","28.11.23","12","12_X.X","45258_12_X.X_24h_Peat_B.1","45258_12_X.X_24h_Peat_B.1_Media_X.X_Media.Media_P","B.1","24h","24h",24,"Media","Peat.2_X.X_24h_P","Peat.2","Peat","X.X","Media.Media","P",3.384427186,"AREA / TIC","OUT","Arginine_1Bz",6568823.253,"Amino_Acids",22231703.9974822,6.81748757648498,7.34697275142333
"380","28.11.23","12","12_X.X","45258_12_X.X_62h_Peat_B.1","45258_12_X.X_62h_Peat_B.1_Media_X.X_Media.Media_P","B.1","62h","62h",62,"Media","Peat.2_X.X_62h_P","Peat.2","Peat","X.X","Media.Media","P",3.481819595,"AREA / TIC","OUT","Arginine_1Bz",5491250.042,"Amino_Acids",19119541.9972802,6.73967121959509,7.28147748467458
"381","28.11.23","13","13_F.B","45258_13_F.B_24h_Peat_B.2","45258_13_F.B_24h_Peat_B.2_Coculture_F.B_Fungi.Bacteria_P","B.2","24h","24h",24,"Coculture","Peat.2_F.B_24h_P","Peat.2","Peat","F.B","Fungi.Bacteria","P",1.019628863,"AREA / TIC","IN","Arginine_1Bz",5917498.237,"Amino_Acids",6033651.99919682,6.7721381372118,6.78058025791273
"382","28.11.23","13","13_F.B","45258_13_F.B_62h_Peat_B.2","45258_13_F.B_62h_Peat_B.2_Coculture_F.B_Fungi.Bacteria_P","B.2","62h","62h",62,"Coculture","Peat.2_F.B_62h_P","Peat.2","Peat","F.B","Fungi.Bacteria","P",0.326367211,"AREA / TIC","IN","Arginine_1Bz",14338572.78,"Amino_Acids",4679640.00792912,7.15650592506835,6.67021244525719
"383","28.11.23","14","14_F.B","45258_14_F.B_24h_Peat_B.2","45258_14_F.B_24h_Peat_B.2_Coculture_F.B_Fungi.Bacteria_P","B.2","24h","24h",24,"Coculture","Peat.3_F.B_24h_P","Peat.3","Peat","F.B","Fungi.Bacteria","P",1.096095223,"AREA / TIC","IN","Arginine_1Bz",9509220.347,"Amino_Acids",10423010.9968011,6.97814491095676,7.01799319596921
"384","28.11.23","14","14_F.B","45258_14_F.B_62h_Peat_B.2","45258_14_F.B_62h_Peat_B.2_Coculture_F.B_Fungi.Bacteria_P","B.2","62h","62h",62,"Coculture","Peat.3_F.B_62h_P","Peat.3","Peat","F.B","Fungi.Bacteria","P",0.514222179,"AREA / TIC","IN","Arginine_1Bz",14584505.11,"Amino_Acids",7499675.99730083,7.16389169697214,6.87504250130852
"385","28.11.23","15","15_B.F","45258_15_B.F_24h_Peat_B.2","45258_15_B.F_24h_Peat_B.2_Coculture_B.F_Bacteria.Fungi_P","B.2","24h","24h",24,"Coculture","Peat.2_B.F_24h_P","Peat.2","Peat","B.F","Bacteria.Fungi","P",1,"AREA / TIC","IN","Arginine_1Bz",7657054,"Amino_Acids",7657054,6.88406170988868,6.88406170988868
"386","28.11.23","15","15_B.F","45258_15_B.F_62h_Peat_B.2","45258_15_B.F_62h_Peat_B.2_Coculture_B.F_Bacteria.Fungi_P","B.2","62h","62h",62,"Coculture","Peat.2_B.F_62h_P","Peat.2","Peat","B.F","Bacteria.Fungi","P",0.296112429,"AREA / TIC","IN","Arginine_1Bz",18579074.94,"Amino_Acids",5501495.00905643,7.26902408648998,6.74048072330457
"387","28.11.23","16","16_B.F","45258_16_B.F_24h_Peat_B.2","45258_16_B.F_24h_Peat_B.2_Coculture_B.F_Bacteria.Fungi_P","B.2","24h","24h",24,"Coculture","Peat.3_B.F_24h_P","Peat.3","Peat","B.F","Bacteria.Fungi","P",1.040897693,"AREA / TIC","IN","Arginine_1Bz",8658016.119,"Amino_Acids",9012109.00422391,6.93741839002256,6.95482643600859
"388","28.11.23","16","16_B.F","45258_16_B.F_62h_Peat_B.2","45258_16_B.F_62h_Peat_B.2_Coculture_B.F_Bacteria.Fungi_P","B.2","62h","62h",62,"Coculture","Peat.3_B.F_62h_P","Peat.3","Peat","B.F","Bacteria.Fungi","P",0.443601298,"AREA / TIC","IN","Arginine_1Bz",20617374.32,"Amino_Acids",9145894.00970387,7.31423335585809,6.96122616410486
"389","28.11.23","17","17_X.B","45258_17_X.B_24h_Peat_B.2","45258_17_X.B_24h_Peat_B.2_Single_X.B_Media.Bacteria_P","B.2","62h","24h",24,"Single","Peat.2_X.B_24h_P","Peat.2","Peat","X.B","Media.Bacteria","P",0.872791417,"AREA / TIC","IN","Arginine_1Bz",5642286.238,"Amino_Acids",4924539.00078362,6.75145511450822,6.6923655812729
"390","28.11.23","17","17_X.B","45258_17_X.B_62h_Peat_B.2","45258_17_X.B_62h_Peat_B.2_Single_X.B_Media.Bacteria_P","B.2","62h","62h",62,"Single","Peat.2_X.B_62h_P","Peat.2","Peat","X.B","Media.Bacteria","P",0.348598781,"AREA / TIC","IN","Arginine_1Bz",16986949.84,"Amino_Acids",5921630.00713215,7.23011540437947,6.77244126849051
"391","28.11.23","18","18_X.B","45258_18_X.B_62h_Peat_B.2","45258_18_X.B_62h_Peat_B.2_Single_X.B_Media.Bacteria_P","B.2","62h","62h",62,"Single","Peat.3_X.B_62h_P","Peat.3","Peat","X.B","Media.Bacteria","P",0.651950422,"AREA / TIC","IN","Arginine_1Bz",14243859.18,"Amino_Acids",9286290.00330957,7.1536276714294,6.96784224220658
"392","28.11.23","19","19_X.F","45258_19_X.F_24h_Peat_B.2","45258_19_X.F_24h_Peat_B.2_Single_X.F_Media.Fungi_P","B.2","24h","24h",24,"Single","Peat.2_X.F_24h_P","Peat.2","Peat","X.F","Media.Fungi","P",3.924801807,"AREA / TIC","OUT","Arginine_1Bz",8076361.956,"Amino_Acids",31698119.9988949,6.90721577435914,7.50103350517303
"393","28.11.23","19","19_X.F","45258_19_X.F_62h_Peat_B.2","45258_19_X.F_62h_Peat_B.2_Single_X.F_Media.Fungi_P","B.2","62h","62h",62,"Single","Peat.2_X.F_62h_P","Peat.2","Peat","X.F","Media.Fungi","P",0.868303875,"AREA / TIC","IN","Arginine_1Bz",5377118.696,"Amino_Acids",4668973.00007175,6.73054962331901,6.66922136248215
"394","28.11.23","20","20_X.F","45258_20_X.F_24h_Peat_B.2","45258_20_X.F_24h_Peat_B.2_Single_X.F_Media.Fungi_P","B.2","24h","24h",24,"Single","Peat.3_X.F_24h_P","Peat.3","Peat","X.F","Media.Fungi","P",3.915529645,"AREA / TIC","OUT","Arginine_1Bz",6292713.179,"Amino_Acids",24639304.9998567,6.79883793711593,7.39162845353362
"395","28.11.23","20","20_X.F","45258_20_X.F_62h_Peat_B.2","45258_20_X.F_62h_Peat_B.2_Single_X.F_Media.Fungi_P","B.2","62h","62h",62,"Single","Peat.3_X.F_62h_P","Peat.3","Peat","X.F","Media.Fungi","P",1.012790545,"AREA / TIC","IN","Arginine_1Bz",8430609.905,"Amino_Acids",8538442.00036735,6.92585899441057,6.93137863270639
"396","28.11.23","22","22_X.BF","45258_22_X.BF_24h_Peat_B.2","45258_22_X.BF_24h_Peat_B.2_Coculture_X.BF_Media.BacteriaFungi_P","B.2","24h","24h",24,"Coculture","Peat.3_X.BF_24h_P","Peat.3","Peat","X.BF","Media.BacteriaFungi","P",1.550375833,"AREA / TIC","IN","Arginine_1Bz",9838302.864,"Amino_Acids",15253066.9980803,6.9929201878248,7.18335717787427
"397","28.11.23","22","22_X.BF","45258_22_X.BF_62h_Peat_B.2","45258_22_X.BF_62h_Peat_B.2_Coculture_X.BF_Media.BacteriaFungi_P","B.2","62h","62h",62,"Coculture","Peat.3_X.BF_62h_P","Peat.3","Peat","X.BF","Media.BacteriaFungi","P",0.597879941,"AREA / TIC","IN","Arginine_1Bz",15912201.35,"Amino_Acids",9513586.00431812,7.20173026563176,6.97834424862349
"398","28.11.23","23","23_X.X","45258_23_X.X_24h_Peat_B.2","45258_23_X.X_24h_Peat_B.2_Media_X.X_Media.Media_P","B.2","24h","24h",24,"Media","Peat.2_X.X_24h_P","Peat.2","Peat","X.X","Media.Media","P",5.775361294,"AREA / TIC","OUT","Arginine_1Bz",6252369.014,"Amino_Acids",36109689.9992605,6.796044602107,7.55762376003612
"399","28.11.23","23","23_X.X","45258_23_X.X_62h_Peat_B.2","45258_23_X.X_62h_Peat_B.2_Media_X.X_Media.Media_P","B.2","62h","62h",62,"Media","Peat.2_X.X_62h_P","Peat.2","Peat","X.X","Media.Media","P",4.168833177,"AREA / TIC","OUT","Arginine_1Bz",8059757.388,"Amino_Acids",33599783.9976653,6.90632196902114,7.5263364854576
"400","28.11.23","24","24_X.X","45258_24_X.X_24h_Peat_B.2","45258_24_X.X_24h_Peat_B.2_Media_X.X_Media.Media_P","B.2","24h","24h",24,"Media","Peat.3_X.X_24h_P","Peat.3","Peat","X.X","Media.Media","P",4.474497392,"AREA / TIC","OUT","Arginine_1Bz",7079727.671,"Amino_Acids",31678222.9999597,6.85001655242753,7.50076081171301
"401","28.11.23","24","24_X.X","45258_24_X.X_62h_Peat_B.2","45258_24_X.X_62h_Peat_B.2_Media_X.X_Media.Media_P","B.2","62h","62h",62,"Media","Peat.3_X.X_62h_P","Peat.3","Peat","X.X","Media.Media","P",5.263719518,"AREA / TIC","OUT","Arginine_1Bz",6518398.612,"Amino_Acids",34311022.0000885,6.81414091484327,7.535433654296
"402","28.11.23","25","25_F.B","45258_25_F.B_24h_Peat_B.3","45258_25_F.B_24h_Peat_B.3_Coculture_F.B_Fungi.Bacteria_P","B.3","24h","24h",24,"Coculture","Peat.4_F.B_24h_P","Peat.4","Peat","F.B","Fungi.Bacteria","P",1.27296517,"AREA / TIC","IN","Arginine_1Bz",11312032.99,"Amino_Acids",14399823.998161,7.05354066301524,7.15835718396368
"403","28.11.23","25","25_F.B","45258_25_F.B_62h_Peat_B.3","45258_25_F.B_62h_Peat_B.3_Coculture_F.B_Fungi.Bacteria_P","B.3","62h","62h",62,"Coculture","Peat.4_F.B_62h_P","Peat.4","Peat","F.B","Fungi.Bacteria","P",0.553130192,"AREA / TIC","IN","Arginine_1Bz",22603004.1,"Amino_Acids",12502403.9976098,7.35416616380889,7.0969935284092
"404","28.11.23","27","27_B.F","45258_27_B.F_24h_Peat_B.3","45258_27_B.F_24h_Peat_B.3_Coculture_B.F_Bacteria.Fungi_P","B.3","24h","24h",24,"Coculture","Peat.4_B.F_24h_P","Peat.4","Peat","B.F","Bacteria.Fungi","P",1.126976037,"AREA / TIC","IN","Arginine_1Bz",9436239.682,"Amino_Acids",10634416.0010025,6.97479896350309,7.02671364520198
"405","28.11.23","27","27_B.F","45258_27_B.F_62h_Peat_B.3","45258_27_B.F_62h_Peat_B.3_Coculture_B.F_Bacteria.Fungi_P","B.3","62h","62h",62,"Coculture","Peat.4_B.F_62h_P","Peat.4","Peat","B.F","Bacteria.Fungi","P",0.566447249,"AREA / TIC","IN","Arginine_1Bz",23338946.41,"Amino_Acids",13220281.9885029,7.36808124679714,7.12124071874604
"406","28.11.23","28","28_B.F","45258_28_B.F_24h_Peat_B.3","45258_28_B.F_24h_Peat_B.3_Coculture_B.F_Bacteria.Fungi_P","B.3","24h","24h",24,"Coculture","Peat.5_B.F_24h_P","Peat.5","Peat","B.F","Bacteria.Fungi","P",1.388966578,"AREA / TIC","IN","Arginine_1Bz",5522300.624,"Amino_Acids",7670291.00040454,6.74212004514833,6.88481184080329
"407","28.11.23","28","28_B.F","45258_28_B.F_62h_Peat_B.3","45258_28_B.F_62h_Peat_B.3_Coculture_B.F_Bacteria.Fungi_P","B.3","62h","62h",62,"Coculture","Peat.5_B.F_62h_P","Peat.5","Peat","B.F","Bacteria.Fungi","P",0.735189191,"AREA / TIC","IN","Arginine_1Bz",17704854.97,"Amino_Acids",13016418.0021666,7.24809237356876,7.11449148684948
"408","28.11.23","29","29_X.B","45258_29_X.B_24h_Peat_B.3","45258_29_X.B_24h_Peat_B.3_Single_X.B_Media.Bacteria_P","B.3","24h","24h",24,"Single","Peat.4_X.B_24h_P","Peat.4","Peat","X.B","Media.Bacteria","P",1.336864836,"AREA / TIC","IN","Arginine_1Bz",10719744.15,"Amino_Acids",14330849.0050517,7.03018442009843,7.1562719201452
"409","28.11.23","29","29_X.B","45258_29_X.B_62h_Peat_B.3","45258_29_X.B_62h_Peat_B.3_Single_X.B_Media.Bacteria_P","B.3","62h","62h",62,"Single","Peat.4_X.B_62h_P","Peat.4","Peat","X.B","Media.Bacteria","P",0.625333402,"AREA / TIC","IN","Arginine_1Bz",10291825.1,"Amino_Acids",6435822.00257199,7.01249239717003,6.80860402418247
"410","28.11.23","30","30_X.B","45258_30_X.B_24h_Peat_B.3","45258_30_X.B_24h_Peat_B.3_Single_X.B_Media.Bacteria_P","B.3","24h","24h",24,"Single","Peat.5_X.B_24h_P","Peat.5","Peat","X.B","Media.Bacteria","P",0.843631039,"AREA / TIC","IN","Arginine_1Bz",8914924.478,"Amino_Acids",7520906.99998167,6.95011766843938,6.87627021842864
"411","28.11.23","30","30_X.B","45258_30_X.B_62h_Peat_B.3","45258_30_X.B_62h_Peat_B.3_Single_X.B_Media.Bacteria_P","B.3","62h","62h",62,"Single","Peat.5_X.B_62h_P","Peat.5","Peat","X.B","Media.Bacteria","P",0.549353885,"AREA / TIC","IN","Arginine_1Bz",17333468.02,"Amino_Acids",9522207.99731026,7.23888546353719,6.97873766370618
"412","28.11.23","31","31_X.F","45258_31_X.F_24h_Peat_B.3","45258_31_X.F_24h_Peat_B.3_Single_X.F_Media.Fungi_P","B.3","24h","24h",24,"Single","Peat.4_X.F_24h_P","Peat.4","Peat","X.F","Media.Fungi","P",4.779067152,"AREA / TIC","OUT","Arginine_1Bz",3577925.871,"Amino_Acids",17099148.0023871,6.55363133842556,7.23297447138162
"413","28.11.23","31","31_X.F","45258_31_X.F_62h_Peat_B.3","45258_31_X.F_62h_Peat_B.3_Single_X.F_Media.Fungi_P","B.3","62h","62h",62,"Single","Peat.4_X.F_62h_P","Peat.4","Peat","X.F","Media.Fungi","P",0.761377687,"AREA / TIC","IN","Arginine_1Bz",8089856.194,"Amino_Acids",6159435.99715034,6.90794080162372,6.78954094681711
"414","28.11.23","32","32_X.F","45258_32_X.F_24h_Peat_B.3","45258_32_X.F_24h_Peat_B.3_Single_X.F_Media.Fungi_P","B.3","24h","24h",24,"Single","Peat.5_X.F_24h_P","Peat.5","Peat","X.F","Media.Fungi","P",4.317283295,"AREA / TIC","OUT","Arginine_1Bz",7559853.679,"Amino_Acids",32638030.000991,6.87851338981101,7.51372393729019
"415","28.11.23","32","32_X.F","45258_32_X.F_62h_Peat_B.3","45258_32_X.F_62h_Peat_B.3_Single_X.F_Media.Fungi_P","B.3","62h","62h",62,"Single","Peat.5_X.F_62h_P","Peat.5","Peat","X.F","Media.Fungi","P",0.594011356,"AREA / TIC","IN","Arginine_1Bz",11242032.55,"Amino_Acids",6677894.99922164,7.05084483840799,6.82463958608446
"416","28.11.23","33","33_X.BF","45258_33_X.BF_24h_Peat_B.3","45258_33_X.BF_24h_Peat_B.3_Coculture_X.BF_Media.BacteriaFungi_P","B.3","24h","24h",24,"Coculture","Peat.4_X.BF_24h_P","Peat.4","Peat","X.BF","Media.BacteriaFungi","P",1.428476569,"AREA / TIC","IN","Arginine_1Bz",8783155.615,"Amino_Acids",12546531.9979083,6.94365057740511,7.09852369854147
"417","28.11.23","33","33_X.BF","45258_33_X.BF_62h_Peat_B.3","45258_33_X.BF_62h_Peat_B.3_Coculture_X.BF_Media.BacteriaFungi_P","B.3","62h","62h",62,"Coculture","Peat.4_X.BF_62h_P","Peat.4","Peat","X.BF","Media.BacteriaFungi","P",0.575037286,"AREA / TIC","IN","Arginine_1Bz",12180366.69,"Amino_Acids",7004165.0039024,7.08566036293121,6.84535636862789
"418","28.11.23","34","34_X.BF","45258_34_X.BF_24h_Peat_B.3","45258_34_X.BF_24h_Peat_B.3_Coculture_X.BF_Media.BacteriaFungi_P","B.3","24h","24h",24,"Coculture","Peat.5_X.BF_24h_P","Peat.5","Peat","X.BF","Media.BacteriaFungi","P",1.082898266,"AREA / TIC","IN","Arginine_1Bz",10101992.35,"Amino_Acids",10939429.9989603,7.00440703529551,7.03899469359198
"419","28.11.23","34","34_X.BF","45258_34_X.BF_62h_Peat_B.3","45258_34_X.BF_62h_Peat_B.3_Coculture_X.BF_Media.BacteriaFungi_P","B.3","62h","62h",62,"Coculture","Peat.5_X.BF_62h_P","Peat.5","Peat","X.BF","Media.BacteriaFungi","P",0.859309343,"AREA / TIC","IN","Arginine_1Bz",16081788.37,"Amino_Acids",13819230.9984897,7.20633434267337,7.14048387643871
"420","28.11.23","35","35_X.X","45258_35_X.X_24h_Peat_B.3","45258_35_X.X_24h_Peat_B.3_Media_X.X_Media.Media_P","B.3","24h","24h",24,"Media","Peat.4_X.X_24h_P","Peat.4","Peat","X.X","Media.Media","P",4.1822146,"AREA / TIC","OUT","Arginine_1Bz",5400626.501,"Amino_Acids",22586579.0016291,6.73244414318313,7.35385045698392
"421","28.11.23","35","35_X.X","45258_35_X.X_62h_Peat_B.3","45258_35_X.X_62h_Peat_B.3_Media_X.X_Media.Media_P","B.3","62h","62h",62,"Media","Peat.4_X.X_62h_P","Peat.4","Peat","X.X","Media.Media","P",1.264380523,"AREA / TIC","IN","Arginine_1Bz",5600824.174,"Amino_Acids",7081572.99835316,6.74825193912828,6.85012973630944
"422","28.11.23","36","36_X.X","45258_36_X.X_24h_Peat_B.3","45258_36_X.X_24h_Peat_B.3_Media_X.X_Media.Media_P","B.3","24h","24h",24,"Media","Peat.5_X.X_24h_P","Peat.5","Peat","X.X","Media.Media","P",4.716690748,"AREA / TIC","OUT","Arginine_1Bz",3135301.166,"Amino_Acids",14788246.0018658,6.49627926397053,7.16991666643206
"423","28.11.23","36","36_X.X","45258_36_X.X_62h_Peat_B.3","45258_36_X.X_62h_Peat_B.3_Media_X.X_Media.Media_P","B.3","62h","62h",62,"Media","Peat.5_X.X_62h_P","Peat.5","Peat","X.X","Media.Media","P",1.311705298,"AREA / TIC","IN","Arginine_1Bz",7335328.305,"Amino_Acids",9621789.00023786,6.8654195561969,6.98325582886699
"424","28.11.23","37","37_F.B","45258_37_F.B_24h_Peat_B.4","45258_37_F.B_24h_Peat_B.4_Coculture_F.B_Fungi.Bacteria_P","B.4","24h","24h",24,"Coculture","Peat.6_F.B_24h_P","Peat.6","Peat","F.B","Fungi.Bacteria","P",1.59605785,"AREA / TIC","IN","Arginine_1Bz",7454524.281,"Amino_Acids",11897851.9967057,6.87241993367382,7.07546856221764
"425","28.11.23","37","37_F.B","45258_37_F.B_62h_Peat_B.4","45258_37_F.B_62h_Peat_B.4_Coculture_F.B_Fungi.Bacteria_P","B.4","62h","62h",62,"Coculture","Peat.6_F.B_62h_P","Peat.6","Peat","F.B","Fungi.Bacteria","P",2.318758527,"AREA / TIC","OUT","Arginine_1Bz",10307239.29,"Amino_Acids",23899998.9935169,7.01314235862292,7.37839788265901
"426","28.11.23","38","38_F.B","45258_38_F.B_24h_Peat_B.4","45258_38_F.B_24h_Peat_B.4_Coculture_F.B_Fungi.Bacteria_P","B.4","24h","24h",24,"Coculture","Peat.7_F.B_24h_P","Peat.7","Peat","F.B","Fungi.Bacteria","P",0.923588757,"AREA / TIC","IN","Arginine_1Bz",3499256.542,"Amino_Acids",3231874.0000499,6.5439757832062,6.50945442074434
"427","28.11.23","39","39_B.F","45258_39_B.F_24h_Peat_B.4","45258_39_B.F_24h_Peat_B.4_Coculture_B.F_Bacteria.Fungi_P","B.4","24h","24h",24,"Coculture","Peat.6_B.F_24h_P","Peat.6","Peat","B.F","Bacteria.Fungi","P",2.966824003,"AREA / TIC","OUT","Arginine_1Bz",6661416.377,"Amino_Acids",19763250.0012609,6.82356658041889,7.29585836441925
